Datetime,ms_x,Level(m),Temp(C)_x
2023-04-02 22:00:07,0,0.18633721720000018,7.4
2023-04-02 22:15:07,0,0.1859171088,7.4
2023-04-02 22:30:07,0,0.18622100159999988,7.4
2023-04-02 22:45:07,0,0.18603542880000035,7.3
2023-04-02 23:00:07,0,0.18462619199999963,7.3
2023-04-02 23:15:07,0,0.1850524511999989,7.3
2023-04-02 23:30:07,0,0.18521560639999812,7.3
2023-04-02 23:45:07,0,0.18721628079999952,7.3
2023-04-03 00:00:07,0,0.18772614079999883,7.3
2023-04-03 00:15:07,0,0.18514422599999847,7.3
2023-04-03 00:30:07,0,0.18483830999999995,7.3
2023-04-03 00:45:07,0,0.18411430879999813,7.3
2023-04-03 01:00:07,0,0.18401233679999862,7.3
2023-04-03 01:15:07,0,0.1840939144,7.3
2023-04-03 01:30:07,0,0.18373498919999776,7.3
2023-04-03 01:45:07,0,0.1847037231999984,7.3
2023-04-03 02:00:07,0,0.18219318879999946,7.3
2023-04-03 02:15:07,0,0.18482406639999915,7.3
2023-04-03 02:30:07,0,0.1844263755999993,7.3
2023-04-03 02:45:07,0,0.1847322915999996,7.3
2023-04-03 03:00:07,0,0.18379212600000017,7.3
2023-04-03 03:15:07,0,0.18557663599999863,7.3
2023-04-03 03:30:07,0,0.18495460679999987,7.3
2023-04-03 03:45:07,0,0.1849342123999982,7.3
2023-04-03 04:00:07,0,0.18220953679999852,7.2
2023-04-03 04:15:07,0,0.18197500119999788,7.2
2023-04-03 04:30:07,0,0.18360857639999928,7.2
2023-04-03 04:45:07,0,0.182568461999999,7.2
2023-04-03 05:00:07,0,0.18194643279999845,7.2
2023-04-03 05:15:07,0,0.1816303195999982,7.2
2023-04-03 05:30:07,0,0.18137741279999986,7.2
2023-04-03 05:45:07,0,0.1817139204,7.2
2023-04-03 06:00:07,0,0.1827213388000004,7.2
2023-04-03 06:15:07,0,0.18027401079999983,7.2
2023-04-03 06:30:07,0,0.1800394751999992,7.2
2023-04-03 06:45:07,0,0.18082465959999894,7.2
2023-04-03 07:00:07,0,0.17971114159999857,7.2
2023-04-03 07:15:07,0,0.17813057559999912,7.2
2023-04-03 07:30:07,0,0.17632567119999898,7.2
2023-04-03 07:45:07,0,0.17652144120000024,7.2
2023-04-03 08:00:07,0,0.17674577960000093,7.2
2023-04-03 08:15:07,0,0.17705986960000075,7.2
2023-04-03 08:30:07,0,0.17696809479999942,7.2
2023-04-03 08:45:07,0,0.1771312500000004,7.2
2023-04-03 09:00:07,0,0.17709046119999883,7.2
2023-04-03 09:15:07,0,0.17829373079999833,7.2
2023-04-03 09:30:07,0,0.17829373079999833,7.2
2023-04-03 09:45:07,0,0.17752691759999806,7.3
2023-04-03 10:00:07,0,0.17750652319999993,7.3
2023-04-03 10:15:07,0,0.17725159320000117,7.3
2023-04-03 10:30:07,0,0.17831210199999958,7.3
2023-04-03 10:45:07,0,0.17626246479999885,7.3
2023-04-03 11:00:07,0,0.17626246479999885,7.3
2023-04-03 11:15:07,0,0.1788627507999987,7.4
2023-04-03 11:30:07,0,0.17767785239999867,7.4
2023-04-03 11:45:07,0,0.17776962719999823,7.4
2023-04-03 12:00:07,0,0.17849362839999827,7.4
2023-04-03 12:15:07,0,0.1754018535999986,7.4
2023-04-03 12:30:07,0,0.17914624919999866,7.5
2023-04-03 12:45:07,0,0.17655413719999835,7.5
2023-04-03 13:00:07,0,0.17786957599999909,7.5
2023-04-03 13:15:07,0,0.17711295999999876,7.5
2023-04-03 13:30:07,0,0.17846716439999888,7.6
2023-04-03 13:45:07,0,0.17734344919999856,7.6
2023-04-03 14:00:07,0,0.17903618439999747,7.6
2023-04-03 14:15:07,0,0.1789729780000009,7.6
2023-04-03 14:30:07,0,0.17945224640000035,7.7
2023-04-03 14:45:07,0,0.18092064320000034,7.7
2023-04-03 15:00:07,0,0.18231765960000068,7.7
2023-04-03 15:15:07,0,0.17941760839999965,7.7
2023-04-03 15:30:07,0,0.1796929328000001,7.7
2023-04-03 15:45:07,0,0.1809777799999992,7.8
2023-04-03 16:00:07,0,0.18202809159999944,7.8
2023-04-03 16:15:07,0,0.18195468799999936,7.8
2023-04-03 16:30:07,0,0.18240336480000074,7.8
2023-04-03 16:45:07,0,0.18124905800000057,7.8
2023-04-03 17:00:07,0,0.18170793200000013,7.8
2023-04-03 17:15:07,0,0.18231976400000072,7.8
2023-04-03 17:30:07,0,0.18081875240000045,7.8
2023-04-03 17:45:07,0,0.18242990999999975,7.9
2023-04-03 18:00:07,0,0.18314371400000162,7.9
2023-04-03 18:15:07,0,0.18253188199999926,7.9
2023-04-03 18:30:07,0,0.18428782360000007,7.9
2023-04-03 18:45:07,0,0.18379835799999888,7.9
