Datetime,ms,Level(m),Temp(C)
2023-02-26 06:15:00,0,23.0,5.5
2023-02-26 06:30:00,0,22.8,5.5
2023-02-26 06:45:00,0,23.0,5.5
2023-02-26 07:00:00,0,23.0,5.5
2023-02-26 07:15:00,0,22.9,5.5
2023-02-26 07:30:00,0,22.8,5.4
2023-02-26 07:45:00,0,23.0,5.4
2023-02-26 08:00:00,0,23.0,5.4
2023-02-26 08:15:00,0,22.9,5.4
2023-02-26 08:30:00,0,23.0,5.4
2023-02-26 08:45:00,0,22.9,5.4
2023-02-26 09:00:00,0,22.9,5.4
2023-02-26 09:15:00,0,23.0,5.5
2023-02-26 09:30:00,0,22.9,5.5
2023-02-26 09:45:00,0,23.1,5.5
2023-02-26 10:00:00,0,23.0,5.6
2023-02-26 10:15:00,0,23.3,5.6
2023-02-26 10:30:00,0,23.2,5.6
2023-02-26 10:45:00,0,23.2,5.7
2023-02-26 11:00:00,0,23.3,5.7
2023-02-26 11:15:00,0,23.3,5.7
2023-02-26 11:30:00,0,23.3,5.8
2023-02-26 11:45:00,0,23.4,5.8
2023-02-26 12:00:00,0,23.4,5.8
2023-02-26 12:15:00,0,23.2,5.8
2023-02-26 12:30:00,0,23.2,5.8
2023-02-26 12:45:00,0,23.4,5.9
2023-02-26 13:00:00,0,23.3,5.9
2023-02-26 13:15:00,0,23.3,5.9
2023-02-26 13:30:00,0,23.2,5.9
2023-02-26 13:45:00,0,23.5,6.0
2023-02-26 14:00:00,0,23.5,6.0
2023-02-26 14:15:00,0,23.4,6.0
2023-02-26 14:30:00,0,23.4,6.0
2023-02-26 14:45:00,0,23.3,6.1
2023-02-26 15:00:00,0,23.5,6.1
2023-02-26 15:15:00,0,23.6,6.2
2023-02-26 15:30:00,0,23.6,6.2
2023-02-26 15:45:00,0,23.4,6.3
2023-02-26 16:00:00,0,23.6,6.3
2023-02-26 16:15:00,0,23.6,6.3
2023-02-26 16:30:00,0,23.7,6.4
2023-02-26 16:45:00,0,23.7,6.4
2023-02-26 17:00:00,0,23.9,6.5
2023-02-26 17:15:00,0,23.9,6.5
2023-02-26 17:30:00,0,23.9,6.6
2023-02-26 17:45:00,0,23.7,6.6
2023-02-26 18:00:00,0,23.8,6.6
2023-02-26 18:15:00,0,23.8,6.7
2023-02-26 18:30:00,0,23.7,6.7
2023-02-26 18:45:00,0,23.5,6.7
2023-02-26 19:00:00,0,23.6,6.8
2023-02-26 19:15:00,0,23.5,6.8
2023-02-26 19:30:00,0,23.6,6.8
2023-02-26 19:45:00,0,23.5,6.8
2023-02-26 20:00:00,0,23.4,6.8
